"","SystemCodeNumber","Capacity","Occupancy","LastUpdated","LastUpdated_rounded"
"25061","NIA Car Parks","1268",179,2016-10-10 10:03:48,2016-10-10 10:00:00
"25062","NIA Car Parks","1268",194,2016-10-10 10:30:48,2016-10-10 10:30:00
"25063","NIA Car Parks","1268",198,2016-10-10 10:57:52,2016-10-10 11:00:00
"25064","NIA Car Parks","1268",208,2016-10-10 11:30:48,2016-10-10 11:30:00
"25065","NIA Car Parks","1268",214,2016-10-10 11:57:49,2016-10-10 12:00:00
"25066","NIA Car Parks","1268",218,2016-10-10 12:30:48,2016-10-10 12:30:00
"25067","NIA Car Parks","1268",209,2016-10-10 13:04:49,2016-10-10 13:00:00
"25068","NIA Car Parks","1268",210,2016-10-10 13:30:49,2016-10-10 13:30:00
"25069","NIA Car Parks","1268",215,2016-10-10 14:03:49,2016-10-10 14:00:00
"25070","NIA Car Parks","1268",205,2016-10-10 14:30:49,2016-10-10 14:30:00
"25071","NIA Car Parks","1268",187,2016-10-10 14:57:54,2016-10-10 15:00:00
"25072","NIA Car Parks","1268",180,2016-10-10 15:30:49,2016-10-10 15:30:00
"25073","NIA Car Parks","1268",170,2016-10-10 15:57:55,2016-10-10 16:00:00
"25074","NIA Car Parks","1268",147,2016-10-10 16:30:49,2016-10-10 16:30:00
"25075","NIA Car Parks","1268",85,2016-10-11 08:04:57,2016-10-11 08:00:00
"25076","NIA Car Parks","1268",113,2016-10-11 08:30:54,2016-10-11 08:30:00
"25077","NIA Car Parks","1268",163,2016-10-11 08:57:56,2016-10-11 09:00:00
"25078","NIA Car Parks","1268",190,2016-10-11 09:30:55,2016-10-11 09:30:00
"25079","NIA Car Parks","1268",196,2016-10-11 09:57:59,2016-10-11 10:00:00
"25080","NIA Car Parks","1268",199,2016-10-11 10:30:54,2016-10-11 10:30:00
"25081","NIA Car Parks","1268",211,2016-10-11 10:57:55,2016-10-11 11:00:00
"25082","NIA Car Parks","1268",214,2016-10-11 11:30:59,2016-10-11 11:30:00
"25083","NIA Car Parks","1268",216,2016-10-11 12:03:55,2016-10-11 12:00:00
"25084","NIA Car Parks","1268",216,2016-10-11 12:30:56,2016-10-11 12:30:00
"25085","NIA Car Parks","1268",214,2016-10-11 13:04:00,2016-10-11 13:00:00
"25086","NIA Car Parks","1268",212,2016-10-11 13:31:01,2016-10-11 13:30:00
"25087","NIA Car Parks","1268",199,2016-10-11 14:04:00,2016-10-11 14:00:00
"25088","NIA Car Parks","1268",196,2016-10-11 14:30:56,2016-10-11 14:30:00
"25089","NIA Car Parks","1268",182,2016-10-11 15:03:58,2016-10-11 15:00:00
"25090","NIA Car Parks","1268",175,2016-10-11 15:33:56,2016-10-11 15:30:00
"25091","NIA Car Parks","1268",155,2016-10-11 16:01:00,2016-10-11 16:00:00
"25092","NIA Car Parks","1268",140,2016-10-11 16:26:56,2016-10-11 16:30:00
"25093","NIA Car Parks","1268",94,2016-10-12 08:04:00,2016-10-12 08:00:00
"25094","NIA Car Parks","1268",131,2016-10-12 08:31:01,2016-10-12 08:30:00
"25095","NIA Car Parks","1268",180,2016-10-12 09:03:59,2016-10-12 09:00:00
"25096","NIA Car Parks","1268",191,2016-10-12 09:26:58,2016-10-12 09:30:00
"25097","NIA Car Parks","1268",198,2016-10-12 10:01:04,2016-10-12 10:00:00
"25098","NIA Car Parks","1268",210,2016-10-12 10:31:04,2016-10-12 10:30:00
"25099","NIA Car Parks","1268",220,2016-10-12 11:04:01,2016-10-12 11:00:00
"25100","NIA Car Parks","1268",228,2016-10-12 11:31:05,2016-10-12 11:30:00
"25101","NIA Car Parks","1268",244,2016-10-12 12:04:04,2016-10-12 12:00:00
"25102","NIA Car Parks","1268",246,2016-10-12 12:31:05,2016-10-12 12:30:00
"25103","NIA Car Parks","1268",243,2016-10-12 13:04:04,2016-10-12 13:00:00
"25104","NIA Car Parks","1268",242,2016-10-12 13:34:03,2016-10-12 13:30:00
"25105","NIA Car Parks","1268",245,2016-10-12 14:03:59,2016-10-12 14:00:00
"25106","NIA Car Parks","1268",234,2016-10-12 14:34:04,2016-10-12 14:30:00
"25107","NIA Car Parks","1268",231,2016-10-12 15:01:03,2016-10-12 15:00:00
"25108","NIA Car Parks","1268",231,2016-10-12 15:30:59,2016-10-12 15:30:00
"25109","NIA Car Parks","1268",222,2016-10-12 15:57:05,2016-10-12 16:00:00
"25110","NIA Car Parks","1268",207,2016-10-12 16:31:05,2016-10-12 16:30:00
"25111","NIA Car Parks","1268",75,2016-10-13 07:57:02,2016-10-13 08:00:00
"25112","NIA Car Parks","1268",128,2016-10-13 08:31:06,2016-10-13 08:30:00
"25113","NIA Car Parks","1268",170,2016-10-13 09:04:02,2016-10-13 09:00:00
"25114","NIA Car Parks","1268",188,2016-10-13 09:31:01,2016-10-13 09:30:00
"25115","NIA Car Parks","1268",207,2016-10-13 09:57:08,2016-10-13 10:00:00
"25116","NIA Car Parks","1268",223,2016-10-13 10:31:03,2016-10-13 10:30:00
"25117","NIA Car Parks","1268",236,2016-10-13 11:04:08,2016-10-13 11:00:00
"25118","NIA Car Parks","1268",236,2016-10-13 11:31:06,2016-10-13 11:30:00
"25119","NIA Car Parks","1268",241,2016-10-13 11:57:06,2016-10-13 12:00:00
"25120","NIA Car Parks","1268",245,2016-10-13 12:31:08,2016-10-13 12:30:00
"25121","NIA Car Parks","1268",256,2016-10-13 13:04:04,2016-10-13 13:00:00
"25122","NIA Car Parks","1268",258,2016-10-13 13:31:08,2016-10-13 13:30:00
"25123","NIA Car Parks","1268",255,2016-10-13 13:57:07,2016-10-13 14:00:00
"25124","NIA Car Parks","1268",239,2016-10-13 14:31:06,2016-10-13 14:30:00
"25125","NIA Car Parks","1268",235,2016-10-13 15:04:08,2016-10-13 15:00:00
"25126","NIA Car Parks","1268",217,2016-10-13 15:31:08,2016-10-13 15:30:00
"25127","NIA Car Parks","1268",191,2016-10-13 16:04:08,2016-10-13 16:00:00
"25128","NIA Car Parks","1268",169,2016-10-13 16:31:08,2016-10-13 16:30:00
"25129","NIA Car Parks","1268",106,2016-10-14 08:01:05,2016-10-14 08:00:00
"25130","NIA Car Parks","1268",145,2016-10-14 08:27:10,2016-10-14 08:30:00
"25131","NIA Car Parks","1268",216,2016-10-14 09:01:08,2016-10-14 09:00:00
"25132","NIA Car Parks","1268",265,2016-10-14 09:27:10,2016-10-14 09:30:00
"25133","NIA Car Parks","1268",303,2016-10-14 10:01:11,2016-10-14 10:00:00
"25134","NIA Car Parks","1268",332,2016-10-14 10:27:09,2016-10-14 10:30:00
"25135","NIA Car Parks","1268",363,2016-10-14 11:01:07,2016-10-14 11:00:00
"25136","NIA Car Parks","1268",375,2016-10-14 11:27:06,2016-10-14 11:30:00
"25137","NIA Car Parks","1268",384,2016-10-14 12:01:11,2016-10-14 12:00:00
"25138","NIA Car Parks","1268",381,2016-10-14 12:27:06,2016-10-14 12:30:00
"25139","NIA Car Parks","1268",393,2016-10-14 13:01:11,2016-10-14 13:00:00
"25140","NIA Car Parks","1268",374,2016-10-14 13:27:07,2016-10-14 13:30:00
"25141","NIA Car Parks","1268",357,2016-10-14 14:01:11,2016-10-14 14:00:00
"25142","NIA Car Parks","1268",326,2016-10-14 14:34:08,2016-10-14 14:30:00
"25143","NIA Car Parks","1268",297,2016-10-14 15:01:12,2016-10-14 15:00:00
"25144","NIA Car Parks","1268",240,2016-10-14 15:27:08,2016-10-14 15:30:00
"25145","NIA Car Parks","1268",186,2016-10-14 16:01:11,2016-10-14 16:00:00
"25146","NIA Car Parks","1268",165,2016-10-14 16:34:08,2016-10-14 16:30:00
"25147","NIA Car Parks","1268",24,2016-10-15 08:01:11,2016-10-15 08:00:00
"25148","NIA Car Parks","1268",25,2016-10-15 08:34:10,2016-10-15 08:30:00
"25149","NIA Car Parks","1268",31,2016-10-15 09:01:09,2016-10-15 09:00:00
"25150","NIA Car Parks","1268",36,2016-10-15 09:27:11,2016-10-15 09:30:00
"25151","NIA Car Parks","1268",48,2016-10-15 10:01:12,2016-10-15 10:00:00
"25152","NIA Car Parks","1268",71,2016-10-15 10:27:15,2016-10-15 10:30:00
"25153","NIA Car Parks","1268",101,2016-10-15 11:01:14,2016-10-15 11:00:00
"25154","NIA Car Parks","1268",118,2016-10-15 11:27:14,2016-10-15 11:30:00
"25155","NIA Car Parks","1268",147,2016-10-15 12:01:12,2016-10-15 12:00:00
"25156","NIA Car Parks","1268",162,2016-10-15 12:27:10,2016-10-15 12:30:00
"25157","NIA Car Parks","1268",182,2016-10-15 13:01:14,2016-10-15 13:00:00
"25158","NIA Car Parks","1268",200,2016-10-15 13:34:13,2016-10-15 13:30:00
"25159","NIA Car Parks","1268",203,2016-10-15 14:01:13,2016-10-15 14:00:00
"25160","NIA Car Parks","1268",192,2016-10-15 14:27:12,2016-10-15 14:30:00
"25161","NIA Car Parks","1268",181,2016-10-15 15:01:13,2016-10-15 15:00:00
"25162","NIA Car Parks","1268",165,2016-10-15 15:27:12,2016-10-15 15:30:00
"25163","NIA Car Parks","1268",155,2016-10-15 16:01:15,2016-10-15 16:00:00
"25164","NIA Car Parks","1268",139,2016-10-15 16:27:16,2016-10-15 16:30:00
"25165","NIA Car Parks","1268",52,2016-10-16 08:01:13,2016-10-16 08:00:00
"25166","NIA Car Parks","1268",89,2016-10-16 08:27:13,2016-10-16 08:30:00
"25167","NIA Car Parks","1268",130,2016-10-16 09:01:15,2016-10-16 09:00:00
"25168","NIA Car Parks","1268",176,2016-10-16 09:27:13,2016-10-16 09:30:00
"25169","NIA Car Parks","1268",228,2016-10-16 10:04:13,2016-10-16 10:00:00
"25170","NIA Car Parks","1268",243,2016-10-16 10:31:13,2016-10-16 10:30:00
"25171","NIA Car Parks","1268",264,2016-10-16 11:01:13,2016-10-16 11:00:00
"25172","NIA Car Parks","1268",285,2016-10-16 11:27:17,2016-10-16 11:30:00
"25173","NIA Car Parks","1268",323,2016-10-16 12:01:16,2016-10-16 12:00:00
"25174","NIA Car Parks","1268",325,2016-10-16 12:27:14,2016-10-16 12:30:00
"25175","NIA Car Parks","1268",312,2016-10-16 13:01:16,2016-10-16 13:00:00
"25176","NIA Car Parks","1268",277,2016-10-16 13:27:17,2016-10-16 13:30:00
"25177","NIA Car Parks","1268",195,2016-10-16 14:01:18,2016-10-16 14:00:00
"25178","NIA Car Parks","1268",158,2016-10-16 14:34:14,2016-10-16 14:30:00
"25179","NIA Car Parks","1268",143,2016-10-16 15:01:18,2016-10-16 15:00:00
"25180","NIA Car Parks","1268",122,2016-10-16 15:31:18,2016-10-16 15:30:00
"25181","NIA Car Parks","1268",102,2016-10-16 15:57:16,2016-10-16 16:00:00
"25182","NIA Car Parks","1268",75,2016-10-16 16:31:17,2016-10-16 16:30:00
"25183","NIA Car Parks","1268",82,2016-10-17 08:01:16,2016-10-17 08:00:00
"25184","NIA Car Parks","1268",123,2016-10-17 08:27:16,2016-10-17 08:30:00
"25185","NIA Car Parks","1268",169,2016-10-17 09:01:17,2016-10-17 09:00:00
"25186","NIA Car Parks","1268",179,2016-10-17 09:27:20,2016-10-17 09:30:00
"25187","NIA Car Parks","1268",192,2016-10-17 10:04:20,2016-10-17 10:00:00
"25188","NIA Car Parks","1268",208,2016-10-17 10:31:16,2016-10-17 10:30:00
"25189","NIA Car Parks","1268",227,2016-10-17 11:04:20,2016-10-17 11:00:00
"25190","NIA Car Parks","1268",250,2016-10-17 11:31:18,2016-10-17 11:30:00
"25191","NIA Car Parks","1268",273,2016-10-17 12:04:19,2016-10-17 12:00:00
"25192","NIA Car Parks","1268",289,2016-10-17 12:31:21,2016-10-17 12:30:00
"25193","NIA Car Parks","1268",290,2016-10-17 12:57:17,2016-10-17 13:00:00
"25194","NIA Car Parks","1268",295,2016-10-17 13:31:21,2016-10-17 13:30:00
"25195","NIA Car Parks","1268",299,2016-10-17 14:04:21,2016-10-17 14:00:00
"25196","NIA Car Parks","1268",301,2016-10-17 14:31:21,2016-10-17 14:30:00
"25197","NIA Car Parks","1268",286,2016-10-17 14:57:18,2016-10-17 15:00:00
"25198","NIA Car Parks","1268",290,2016-10-17 15:31:21,2016-10-17 15:30:00
"25199","NIA Car Parks","1268",312,2016-10-17 15:57:17,2016-10-17 16:00:00
"25200","NIA Car Parks","1268",324,2016-10-17 16:28:21,2016-10-17 16:30:00
"25201","NIA Car Parks","1268",89,2016-10-18 08:01:23,2016-10-18 08:00:00
"25202","NIA Car Parks","1268",115,2016-10-18 08:28:25,2016-10-18 08:30:00
"25203","NIA Car Parks","1268",176,2016-10-18 09:01:23,2016-10-18 09:00:00
"25204","NIA Car Parks","1268",213,2016-10-18 09:28:22,2016-10-18 09:30:00
"25205","NIA Car Parks","1268",239,2016-10-18 10:01:25,2016-10-18 10:00:00
"25206","NIA Car Parks","1268",256,2016-10-18 10:28:58,2016-10-18 10:30:00
"25207","NIA Car Parks","1268",277,2016-10-18 11:01:57,2016-10-18 11:00:00
"25208","NIA Car Parks","1268",297,2016-10-18 11:27:56,2016-10-18 11:30:00
"25209","NIA Car Parks","1268",310,2016-10-18 12:01:59,2016-10-18 12:00:00
"25210","NIA Car Parks","1268",324,2016-10-18 12:27:57,2016-10-18 12:30:00
"25211","NIA Car Parks","1268",324,2016-10-18 13:01:56,2016-10-18 13:00:00
"25212","NIA Car Parks","1268",319,2016-10-18 13:28:57,2016-10-18 13:30:00
"25213","NIA Car Parks","1268",318,2016-10-18 13:54:59,2016-10-18 14:00:00
"25214","NIA Car Parks","1268",313,2016-10-18 14:27:56,2016-10-18 14:30:00
"25215","NIA Car Parks","1268",312,2016-10-18 15:01:58,2016-10-18 15:00:00
"25216","NIA Car Parks","1268",290,2016-10-18 15:27:59,2016-10-18 15:30:00
"25217","NIA Car Parks","1268",302,2016-10-18 15:55:00,2016-10-18 16:00:00
"25218","NIA Car Parks","1268",303,2016-10-18 16:27:54,2016-10-18 16:30:00
"25219","NIA Car Parks","1268",78,2016-10-19 08:05:03,2016-10-19 08:00:00
"25220","NIA Car Parks","1268",109,2016-10-19 08:25:01,2016-10-19 08:30:00
"25221","NIA Car Parks","1268",169,2016-10-19 08:58:05,2016-10-19 09:00:00
"25222","NIA Car Parks","1268",190,2016-10-19 09:32:04,2016-10-19 09:30:00
"25223","NIA Car Parks","1268",206,2016-10-19 09:58:04,2016-10-19 10:00:00
"25224","NIA Car Parks","1268",222,2016-10-19 10:25:04,2016-10-19 10:30:00
"25225","NIA Car Parks","1268",238,2016-10-19 10:59:00,2016-10-19 11:00:00
"25226","NIA Car Parks","1268",251,2016-10-19 11:25:04,2016-10-19 11:30:00
"25227","NIA Car Parks","1268",260,2016-10-19 11:59:05,2016-10-19 12:00:00
"25228","NIA Car Parks","1268",266,2016-10-19 12:25:00,2016-10-19 12:30:00
"25229","NIA Car Parks","1268",274,2016-10-19 12:58:01,2016-10-19 13:00:00
"25230","NIA Car Parks","1268",267,2016-10-19 13:25:03,2016-10-19 13:30:00
"25231","NIA Car Parks","1268",257,2016-10-19 13:58:02,2016-10-19 14:00:00
"25232","NIA Car Parks","1268",252,2016-10-19 14:32:03,2016-10-19 14:30:00
"25233","NIA Car Parks","1268",249,2016-10-19 14:58:03,2016-10-19 15:00:00
"25234","NIA Car Parks","1268",239,2016-10-19 15:32:05,2016-10-19 15:30:00
"25235","NIA Car Parks","1268",230,2016-10-19 15:59:01,2016-10-19 16:00:00
"25236","NIA Car Parks","1268",217,2016-10-19 16:25:03,2016-10-19 16:30:00
"25237","NIA Car Parks","1268",71,2016-10-20 08:00:00,2016-10-20 08:00:00
"25238","NIA Car Parks","1268",117,2016-10-20 08:30:00,2016-10-20 08:30:00
"25239","NIA Car Parks","1268",170,2016-10-20 09:00:00,2016-10-20 09:00:00
"25240","NIA Car Parks","1268",199,2016-10-20 09:30:00,2016-10-20 09:30:00
"25241","NIA Car Parks","1268",234,2016-10-20 10:00:00,2016-10-20 10:00:00
"25242","NIA Car Parks","1268",258,2016-10-20 10:30:00,2016-10-20 10:30:00
"25243","NIA Car Parks","1268",274,2016-10-20 11:00:00,2016-10-20 11:00:00
"25244","NIA Car Parks","1268",284,2016-10-20 11:30:00,2016-10-20 11:30:00
"25245","NIA Car Parks","1268",295,2016-10-20 12:00:00,2016-10-20 12:00:00
"25246","NIA Car Parks","1268",303,2016-10-20 12:30:00,2016-10-20 12:30:00
"25247","NIA Car Parks","1268",297,2016-10-20 13:00:00,2016-10-20 13:00:00
"25248","NIA Car Parks","1268",291,2016-10-20 13:30:00,2016-10-20 13:30:00
"25249","NIA Car Parks","1268",279,2016-10-20 14:00:00,2016-10-20 14:00:00
"25250","NIA Car Parks","1268",265,2016-10-20 14:30:00,2016-10-20 14:30:00
"25251","NIA Car Parks","1268",252,2016-10-20 15:00:00,2016-10-20 15:00:00
"25252","NIA Car Parks","1268",240,2016-10-20 15:30:00,2016-10-20 15:30:00
"25253","NIA Car Parks","1268",223,2016-10-20 16:00:00,2016-10-20 16:00:00
"25254","NIA Car Parks","1268",203,2016-10-20 16:30:00,2016-10-20 16:30:00
"25255","NIA Car Parks","1268",76,2016-10-21 08:00:00,2016-10-21 08:00:00
"25256","NIA Car Parks","1268",108,2016-10-21 08:30:00,2016-10-21 08:30:00
"25257","NIA Car Parks","1268",154,2016-10-21 09:00:00,2016-10-21 09:00:00
"25258","NIA Car Parks","1268",183,2016-10-21 09:30:00,2016-10-21 09:30:00
"25259","NIA Car Parks","1268",215,2016-10-21 10:00:00,2016-10-21 10:00:00
"25260","NIA Car Parks","1268",234,2016-10-21 10:30:00,2016-10-21 10:30:00
"25261","NIA Car Parks","1268",252,2016-10-21 11:00:00,2016-10-21 11:00:00
"25262","NIA Car Parks","1268",264,2016-10-21 11:30:00,2016-10-21 11:30:00
"25263","NIA Car Parks","1268",275,2016-10-21 12:00:00,2016-10-21 12:00:00
"25264","NIA Car Parks","1268",276,2016-10-21 12:30:00,2016-10-21 12:30:00
"25265","NIA Car Parks","1268",259,2016-10-21 13:00:00,2016-10-21 13:00:00
"25266","NIA Car Parks","1268",259,2016-10-21 13:30:00,2016-10-21 13:30:00
"25267","NIA Car Parks","1268",265,2016-10-21 14:00:00,2016-10-21 14:00:00
"25268","NIA Car Parks","1268",256,2016-10-21 14:30:00,2016-10-21 14:30:00
"25269","NIA Car Parks","1268",241,2016-10-21 15:00:00,2016-10-21 15:00:00
"25270","NIA Car Parks","1268",226,2016-10-21 15:30:00,2016-10-21 15:30:00
"25271","NIA Car Parks","1268",213,2016-10-21 16:00:00,2016-10-21 16:00:00
"25272","NIA Car Parks","1268",200,2016-10-21 16:30:00,2016-10-21 16:30:00
"25273","NIA Car Parks","1268",18,2016-10-22 07:59:45,2016-10-22 08:00:00
"25274","NIA Car Parks","1268",18,2016-10-22 08:26:46,2016-10-22 08:30:00
"25275","NIA Car Parks","1268",23,2016-10-22 08:59:44,2016-10-22 09:00:00
"25276","NIA Car Parks","1268",37,2016-10-22 09:26:47,2016-10-22 09:30:00
"25277","NIA Car Parks","1268",57,2016-10-22 09:59:44,2016-10-22 10:00:00
"25278","NIA Car Parks","1268",73,2016-10-22 10:26:47,2016-10-22 10:30:00
"25279","NIA Car Parks","1268",103,2016-10-22 10:59:47,2016-10-22 11:00:00
"25280","NIA Car Parks","1268",135,2016-10-22 11:32:43,2016-10-22 11:30:00
"25281","NIA Car Parks","1268",162,2016-10-22 11:59:46,2016-10-22 12:00:00
"25282","NIA Car Parks","1268",197,2016-10-22 12:32:47,2016-10-22 12:30:00
"25283","NIA Car Parks","1268",215,2016-10-22 12:59:47,2016-10-22 13:00:00
"25284","NIA Car Parks","1268",226,2016-10-22 13:32:43,2016-10-22 13:30:00
"25285","NIA Car Parks","1268",228,2016-10-22 13:59:48,2016-10-22 14:00:00
"25286","NIA Car Parks","1268",221,2016-10-22 14:39:47,2016-10-22 14:30:00
"25287","NIA Car Parks","1268",219,2016-10-22 14:59:48,2016-10-22 15:00:00
"25288","NIA Car Parks","1268",212,2016-10-22 15:26:49,2016-10-22 15:30:00
"25289","NIA Car Parks","1268",220,2016-10-22 15:59:47,2016-10-22 16:00:00
"25290","NIA Car Parks","1268",230,2016-10-22 16:26:47,2016-10-22 16:30:00
"25291","NIA Car Parks","1268",13,2016-10-23 07:59:48,2016-10-23 08:00:00
"25292","NIA Car Parks","1268",14,2016-10-23 08:26:51,2016-10-23 08:30:00
"25293","NIA Car Parks","1268",27,2016-10-23 08:59:50,2016-10-23 09:00:00
"25294","NIA Car Parks","1268",34,2016-10-23 09:26:51,2016-10-23 09:30:00
"25295","NIA Car Parks","1268",59,2016-10-23 09:59:52,2016-10-23 10:00:00
"25296","NIA Car Parks","1268",85,2016-10-23 10:26:53,2016-10-23 10:30:00
"25297","NIA Car Parks","1268",122,2016-10-23 10:59:53,2016-10-23 11:00:00
"25298","NIA Car Parks","1268",137,2016-10-23 11:26:49,2016-10-23 11:30:00
"25299","NIA Car Parks","1268",168,2016-10-23 11:59:50,2016-10-23 12:00:00
"25300","NIA Car Parks","1268",181,2016-10-23 12:26:51,2016-10-23 12:30:00
"25301","NIA Car Parks","1268",195,2016-10-23 13:06:52,2016-10-23 13:00:00
"25302","NIA Car Parks","1268",184,2016-10-23 13:26:55,2016-10-23 13:30:00
"25303","NIA Car Parks","1268",168,2016-10-23 13:59:53,2016-10-23 14:00:00
"25304","NIA Car Parks","1268",160,2016-10-23 14:26:51,2016-10-23 14:30:00
"25305","NIA Car Parks","1268",143,2016-10-23 14:59:53,2016-10-23 15:00:00
"25306","NIA Car Parks","1268",128,2016-10-23 15:26:56,2016-10-23 15:30:00
"25307","NIA Car Parks","1268",115,2016-10-23 15:59:54,2016-10-23 16:00:00
"25308","NIA Car Parks","1268",98,2016-10-23 16:26:57,2016-10-23 16:30:00
"25309","NIA Car Parks","1268",62,2016-10-24 07:56:56,2016-10-24 08:00:00
"25310","NIA Car Parks","1268",110,2016-10-24 08:29:56,2016-10-24 08:30:00
"25311","NIA Car Parks","1268",143,2016-10-24 09:03:01,2016-10-24 09:00:00
"25312","NIA Car Parks","1268",151,2016-10-24 09:30:01,2016-10-24 09:30:00
"25313","NIA Car Parks","1268",168,2016-10-24 09:55:57,2016-10-24 10:00:00
"25314","NIA Car Parks","1268",199,2016-10-24 10:30:02,2016-10-24 10:30:00
"25315","NIA Car Parks","1268",225,2016-10-24 11:03:03,2016-10-24 11:00:00
"25316","NIA Car Parks","1268",251,2016-10-24 11:29:57,2016-10-24 11:30:00
"25317","NIA Car Parks","1268",271,2016-10-24 12:02:57,2016-10-24 12:00:00
"25318","NIA Car Parks","1268",280,2016-10-24 12:30:03,2016-10-24 12:30:00
"25319","NIA Car Parks","1268",281,2016-10-24 12:56:58,2016-10-24 13:00:00
"25320","NIA Car Parks","1268",272,2016-10-24 13:30:03,2016-10-24 13:30:00
"25321","NIA Car Parks","1268",266,2016-10-24 13:56:01,2016-10-24 14:00:00
"25322","NIA Car Parks","1268",254,2016-10-24 14:30:02,2016-10-24 14:30:00
"25323","NIA Car Parks","1268",229,2016-10-24 14:56:02,2016-10-24 15:00:00
"25324","NIA Car Parks","1268",199,2016-10-24 15:32:59,2016-10-24 15:30:00
"25325","NIA Car Parks","1268",174,2016-10-24 16:00:04,2016-10-24 16:00:00
"25326","NIA Car Parks","1268",147,2016-10-24 16:33:03,2016-10-24 16:30:00
"25327","NIA Car Parks","1268",67,2016-10-25 08:00:03,2016-10-25 08:00:00
"25328","NIA Car Parks","1268",124,2016-10-25 08:26:08,2016-10-25 08:30:00
"25329","NIA Car Parks","1268",167,2016-10-25 09:00:03,2016-10-25 09:00:00
"25330","NIA Car Parks","1268",184,2016-10-25 09:19:19,2016-10-25 09:30:00
"25331","NIA Car Parks","1268",201,2016-10-25 09:56:19,2016-10-25 10:00:00
"25332","NIA Car Parks","1268",242,2016-10-25 10:29:19,2016-10-25 10:30:00
"25333","NIA Car Parks","1268",264,2016-10-25 10:56:23,2016-10-25 11:00:00
"25334","NIA Car Parks","1268",296,2016-10-25 11:29:22,2016-10-25 11:30:00
"25335","NIA Car Parks","1268",328,2016-10-25 12:02:23,2016-10-25 12:00:00
"25336","NIA Car Parks","1268",333,2016-10-25 12:29:21,2016-10-25 12:30:00
"25337","NIA Car Parks","1268",334,2016-10-25 13:03:20,2016-10-25 13:00:00
"25338","NIA Car Parks","1268",332,2016-10-25 13:29:24,2016-10-25 13:30:00
"25339","NIA Car Parks","1268",335,2016-10-25 13:56:21,2016-10-25 14:00:00
"25340","NIA Car Parks","1268",331,2016-10-25 14:29:23,2016-10-25 14:30:00
"25341","NIA Car Parks","1268",306,2016-10-25 15:02:24,2016-10-25 15:00:00
"25342","NIA Car Parks","1268",299,2016-10-25 15:29:22,2016-10-25 15:30:00
"25343","NIA Car Parks","1268",272,2016-10-25 15:56:25,2016-10-25 16:00:00
"25344","NIA Car Parks","1268",281,2016-10-25 16:29:22,2016-10-25 16:30:00
"25345","NIA Car Parks","1268",67,2016-10-26 07:59:26,2016-10-26 08:00:00
"25346","NIA Car Parks","1268",112,2016-10-26 08:32:27,2016-10-26 08:30:00
"25347","NIA Car Parks","1268",138,2016-10-26 08:59:29,2016-10-26 09:00:00
